CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL1814816,CHEMBL3217631,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCCC(=O)N)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,290000.0,nM,0.0,1163
CHEMBL1835298,CHEMBL1833937,C[C@H](N)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](C)C(=O)O,IC50,=,660.0,nM,6.180456064458132,114
CHEMBL2181515,CHEMBL2177084,CC(NS(=O)(=O)c1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL3105181,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N4CCCCC4)n2CCO,IC50,=,74520.0,nM,4.127727153775795,1113
CHEMBL3408815,CHEMBL3407343,CCCCCCCCn1c2CCNCc2c3cc(ccc13)c4cnc(N)nc4,IC50,=,38000.0,nM,4.42021640338319,1148
CHEMBL3408820,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(ccc13)c4ccc(cc4)S(=O)(=O)C,IC50,>,250000.0,nM,0.0,1148
CHEMBL3290211,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(O)cc3)n2CCCN4CCCC4=O,IC50,,,,0.0,1112
CHEMBL3601364,CHEMBL3600344,CCNC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,=,83400.0,nM,4.078833949362261,115
CHEMBL490905,CHEMBL1159066,Clc1ccccc1C(=O)C2Cc3c(OC2=O)ccc4ccccc34,IC50,=,89800.0,nM,4.0467236633326955,1166
CHEMBL2152578,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(cc2)C#N,IC50,,,,0.0,1134
CHEMBL1945672,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=O)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,21700.0,nM,4.66354026615147,1111
CHEMBL3609647,CHEMBL3608247,CCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,=,10710.0,nM,4.970210529168145,1162
CHEMBL3105177,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(C)cc3)n2CCO,IC50,,,,0.0,1113
CHEMBL466754,CHEMBL1155918,FC(F)(F)c1ccc(NC(=S)NNC(=O)c2onc(n2)c3cccc4ccccc34)cc1,IC50,=,318000.0,nM,0.0,1168
CHEMBL2177351,CHEMBL2176976,Oc1ccc(Br)cc1\C=C\2/Oc3ccccc3C2=O,IC50,=,1000.0,nM,6.0,1165
CHEMBL3311078,CHEMBL3351989,CC(Oc1ccccc1)c2nn3c(nnc3s2)c4occc4,IC50,=,67900.0,nM,4.168130225719498,1154
CHEMBL2338815,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2ncnc3cc(oc23)C(=O)N,IC50,=,470.0,nM,6.327902142064283,1133
CHEMBL3698622,CHEMBL3638460,Oc1cc(O)c2cc(oc2c1)c3cc(O)c(O)c(O)c3,IC50,=,1840.0,nM,5.735182176990463,1155
CHEMBL561194,CHEMBL2169871,NC(=O)c1ccccc1Nc2ccccc2,IC50,=,17000.0,nM,4.769551078621726,111
CHEMBL2152583,CHEMBL2150931,NC(=O)c1ccccc1NCc2ccccc2,IC50,,,,0.0,1134
CHEMBL3310817,CHEMBL3351989,o1cccc1c2nnc3sc(nn23)c4cccnc4,IC50,=,78800.0,nM,4.103473782510445,1154
CHEMBL492710,CHEMBL1153388,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)O,IC50,=,1400.0,nM,5.853871964321762,1116
CHEMBL3290213,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2CCCN4CCCC4=O,IC50,,,,0.0,1112
CHEMBL1436543,CHEMBL1944602,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,,,,0.0,1111
CHEMBL2017694,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])C4=C(C2c5ccc(OCc6ccccc6)cc5)C(=O)CC(C)(C)C4,IC50,=,43290.0,nM,4.363612414186843,1153
CHEMBL2152591,CHEMBL2150931,CN(C(=O)c1ccc(Nc2ccccc2C(=O)N)cc1)c3ccccc3,IC50,>,100000.0,nM,0.0,1134
CHEMBL1483080,CHEMBL3390834,O=C1NC(=S)NC(=O)C1=Cc2cc3ccccc3[nH]2,IC50,=,5900.0,nM,5.229147988357855,1118
CHEMBL380797,CHEMBL3217443,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,38000.0,nM,4.42021640338319,1123
CHEMBL1945130,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,37500.0,nM,4.425968732272281,1111
CHEMBL2181513,CHEMBL2177084,CC(C(=O)Nc1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40900.0,nM,4.388276691992658,1110
CHEMBL3311084,CHEMBL3351989,COc1ccccc1OCc2nn3c(nnc3s2)c4occc4,IC50,=,51200.0,nM,4.290730039024169,1154
CHEMBL523498,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,IC50,=,6700.0,nM,5.173925197299173,1116
CHEMBL491960,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,40700.0,nM,4.39040559077478,1152
CHEMBL3698624,CHEMBL3638460,Oc1ccc(cc1)c2coc3cc(O)cc(O)c23,IC50,=,22800.0,nM,4.642065152999546,1155
CHEMBL572123,CHEMBL1153494,NC(=O)c1ccccc1Nc2cccc(CCO)c2,IC50,=,72000.0,nM,4.142667503568731,1145
CHEMBL1254954,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1ccc(cc1)N(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL420311,CHEMBL3407343,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,330.0,nM,6.481486060122112,1148
CHEMBL3310815,CHEMBL3351989,o1cccc1c2nnc3sc(nn23)c4ccccc4,IC50,=,27600.0,nM,4.559090917934782,1154
CHEMBL420311,CHEMBL3217443,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,98000.0,nM,4.008773924307505,1123
CHEMBL2017561,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])C4=C(C2c5ccccc5OCc6ccccc6)C(=O)CC(C)(C)C4,IC50,=,10130.0,nM,4.99439055463972,1153
CHEMBL597845,CHEMBL1159066,CC(C(=O)Nc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,42800.0,nM,4.368556230986828,1166
CHEMBL597845,CHEMBL2169871,CC(C(=O)Nc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,43000.0,nM,4.366531544420414,111
CHEMBL3408828,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc3ccc(O)cc3)Cc2c4cc(ccc14)c5cccc(C)c5,IC50,,,,0.0,1148
CHEMBL3408823,CHEMBL3407343,CCCCn1c2CCNCc2c3cc(ccc13)c4cccc(C)c4,IC50,,,,0.0,1148
CHEMBL112265,CHEMBL1140425,NC(=O)C1CCCc2c1[nH]c3ccccc23,IC50,=,1470.0,nM,5.8326826652518236,1167
CHEMBL3408821,CHEMBL3407343,CCCCCCCCn1c2CCNCc2c3cc(ccc13)c4ccc(cc4)S(=O)(=O)C,IC50,=,16700.0,nM,4.777283528852417,1148
CHEMBL2332055,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,15.0,nM,7.823908740944319,1133
CHEMBL224864,CHEMBL2169828,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,38000.0,nM,4.42021640338319,1169
CHEMBL3218176,CHEMBL3217631,NC(=O)CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,>,1000000.0,nM,0.0,1163
CHEMBL3698626,CHEMBL3638460,Oc1cc(O)c2c(coc2c1)c3ccc(F)cc3,IC50,=,192000.0,nM,0.0,1155
CHEMBL3608445,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N,IC50,=,640.0,nM,6.1938200260161125,1162
CHEMBL549853,CHEMBL1153494,NC(=O)c1ccccc1Nc2cccc(Oc3ccccc3)c2,IC50,=,58000.0,nM,4.236572006437063,1145
CHEMBL447677,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,=,330.0,nM,6.481486060122112,1116
CHEMBL2338817,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2nccc3cc(sc23)C(=O)N,IC50,=,490.0,nM,6.309803919971486,1133
CHEMBL448638,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4cccc(F)c4,IC50,=,38300.0,nM,4.416801226031377,1152
CHEMBL1393757,CHEMBL2311269,COc1ccc(OC)c(c1)C(=O)c2coc3ccc(O)c(CN4CCOCC4)c23,IC50,>,300000.0,nM,0.0,1127
CHEMBL6291,CHEMBL1795265,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15,IC50,=,3500.0,nM,5.455931955649724,1119
CHEMBL1945262,CHEMBL1944602,Cl.COc1cccc(c1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,,,,0.0,1111
CHEMBL3601366,CHEMBL3600344,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)Nc1ccccc1)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,62900.0,nM,4.201349354554731,115
CHEMBL372375,CHEMBL1159066,CC(NC(=O)c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,48100.0,nM,4.317854923626168,1166
CHEMBL2152613,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccccc3)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL561596,CHEMBL1153494,NC(=O)c1ccccc1Nc2cccc(CO)c2,IC50,=,60000.0,nM,4.221848749616356,1145
CHEMBL3609651,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)C)C(=O)N,IC50,=,12570.0,nM,4.900664722314042,1162
CHEMBL3236133,CHEMBL3232889,NC(=O)c1ccccc1Nc2ccc(cc2)c3cn(Cc4ccccc4)nn3,IC50,>,100000.0,nM,0.0,1164
CHEMBL1945264,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cccc(Br)c2)cc1,IC50,=,39900.0,nM,4.399027104313252,1111
CHEMBL511214,CHEMBL1155918,Fc1ccc(NC(=S)NNC(=O)c2onc(n2)c3cccc4ccccc34)cc1,Inhibition,=,10.0,%,10.0,1268
CHEMBL1835299,CHEMBL1833937,C[C@H](NC(=O)[C@@H](N)CCCCNC(=S)C)C(=O)O,Inhibition,=,46.9,%,46.9,124
CHEMBL3233748,CHEMBL3232806,CC(C)c1ccc(cc1)C2=C(Cc3c(O)ccc4nc(Cl)ccc34)C(=O)NN2,Inhibition,=,85.0,%,85.0,129
CHEMBL3290219,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(O)cc3)n2c4ccccc4,Inhibition,=,11.01,%,11.01,1212
CHEMBL3237038,CHEMBL3232865,CN(C(=O)c1cccc(c1)S(=O)(=O)N(C)c2ccc(Br)cc2)c3ccc(Br)cc3F,Inhibition,=,0.0,%,0.0,1236
CHEMBL1797747,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(Cc4ccccc4)NC(=S)NC3=O,Inhibition,=,82.4,%,82.4,1229
CHEMBL3236707,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(Cl)nn3,Inhibition,=,2.0,%,2.0,1236
CHEMBL3580806,CHEMBL3580657,[O-][S+](Cc1ccc(Cl)cc1)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,12.0,%,12.0,1221
CHEMBL1835312,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)c2ccccc2,Inhibition,=,97.0,%,97.0,127
CHEMBL2420991,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc2ccccc2)C(=O)Nc3ccccc3,Inhibition,=,90.0,%,90.0,127
CHEMBL572570,CHEMBL1154783,NC(=O)C1=CN(C=C(C1c2ccccc2)C(=O)N)c3ccccc3,Inhibition,=,89.1,%,89.1,1240
CHEMBL522968,CHEMBL1138523,CCN1C(=S)NC(=O)C(=C1c2ccccc2)Cc3c(O)ccc4ccccc34,Inhibition,=,31.9,%,31.9,1252
CHEMBL3233729,CHEMBL3232806,Oc1ccc2ccccc2c1CC3=C(NNC3=O)c4ccc(Br)cc4,Inhibition,=,36.0,%,36.0,129
CHEMBL489929,CHEMBL1138523,Ic1ccc(cc1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,32.0,%,32.0,1252
CHEMBL259457,CHEMBL1144710,CN1C\C(=C/c2cc(Br)c(O)c(Br)c2)\C(=O)\C(=C\c3cc(Br)c(O)c(Br)c3)\C1,Inhibition,=,63.0,%,63.0,1217
CHEMBL1945135,CHEMBL1944602,CN(C)CCCCC(=O)Nc1ccc(cc1)N(C)C(=S)NC(=O)c2ccc(cc2)C(C)(C)C,Inhibition,=,6.6,%,6.6,1211
CHEMBL1797740,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccc(cc4)c5ccccc5,Inhibition,=,81.9,%,81.9,1229
CHEMBL1253774,CHEMBL1250463,COC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)OC,Inhibition,=,8.0,%,8.0,1259
CHEMBL3237040,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cc(ccn2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,23.0,%,23.0,1236
CHEMBL3237014,CHEMBL3232865,CN(c1ccc(cc1)C(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,15.0,%,15.0,1236
CHEMBL2017559,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccccc3)C4=C(C2c5cccc(OCc6ccccc6)c5)C(=O)CC(C)(C)C4,Inhibition,=,51.4,%,51.4,1253
CHEMBL2314704,CHEMBL2311269,Oc1cc2c(coc2c3ccccc13)C(=O)c4ccccc4,Inhibition,=,0.25,%,0.25,1227
CHEMBL2382098,CHEMBL2380241,Clc1ccccc1c2oc3ccc(NC(=O)\C=C\c4ccccc4)cc3n2,Inhibition,=,27.0,%,27.0,1258
CHEMBL1254217,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,66.0,%,66.0,1259
CHEMBL490904,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4cccc(Cl)c4,Inhibition,=,11.3,%,11.3,1252
CHEMBL3105439,CHEMBL3102788,OCCn1c(nc2cc(ccc12)C(=O)O)c3ccc4OCOc4c3,Inhibition,=,13.97,%,13.97,1213
CHEMBL1945133,CHEMBL1944602,Cl.CN(C)CCCCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,Inhibition,=,70.9,%,70.9,1211
CHEMBL197282,CHEMBL1141869,C[C@H](NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,Inhibition,=,60.2,%,60.2,1237
CHEMBL2420982,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)CCCCCCc1ccccc1)C(=O)NCc2ccccc2,Inhibition,=,99.0,%,99.0,127
CHEMBL3290216,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Br)cc3)n2CCCN4CCCC4=O,Inhibition,=,27.3,%,27.3,1212
CHEMBL3343494,CHEMBL3351796,OS(=O)(=O)c1ccc2c(NC(=O)c3cccc(c3)[N+](=O)[O-])cccc2c1,Inhibition,=,13.0,%,13.0,1251
CHEMBL491963,CHEMBL1138523,FC(F)(F)c1ccc(cc1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,20.0,%,20.0,1252
CHEMBL611941,CHEMBL2176976,COc1ccc(\C=C\2/Oc3ccccc3C2=O)cc1,Inhibition,=,32.5,%,32.5,1265
CHEMBL3233732,CHEMBL3232806,Oc1ccc2ccccc2c1CC3=C(NNC3=O)c4ccc(cc4)C(F)(F)F,Inhibition,=,48.0,%,48.0,129
CHEMBL1929381,CHEMBL1926570,OCc1cc2cc(F)c(F)cc2nc1c3ccccc3O,Inhibition,=,48.0,%,48.0,128
CHEMBL3343502,CHEMBL3351796,Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2cccc3cccc(c23)S(=O)(=O)O,Inhibition,=,26.0,%,26.0,1251
CHEMBL1945670,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccccc2C)cc1,Inhibition,=,9.9,%,9.9,1211
CHEMBL3237010,CHEMBL3232865,CN(c1ccc(cc1)C(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(Cl)cc3,Inhibition,=,0.0,%,0.0,1236
CHEMBL3408829,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(ccc13)c4cccc(C)c4,Inhibition,=,66.4,%,66.4,1248
CHEMBL3236972,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,12.0,%,12.0,1236
CHEMBL3237041,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cc(ccn2)C(=O)Nc3ccc(cc3F)C#N,Inhibition,=,9.0,%,9.0,1236
CHEMBL260149,CHEMBL1144710,Oc1c(Br)cc(\C=C\2/CCC\C(=C/c3cc(Br)c(O)c(Br)c3)\C2=O)cc1Br,Inhibition,=,50.0,%,50.0,1217
CHEMBL1797742,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4cocc4,Inhibition,=,78.2,%,78.2,1229
CHEMBL1254954,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1ccc(cc1)N(C)C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,39.0,%,39.0,1259
CHEMBL3343521,CHEMBL3351796,NC(=O)c1ccc(Sc2cccc3ccccc23)nc1,Inhibition,=,40.0,%,40.0,1251
CHEMBL3290217,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccccc3)n2c4ccccc4,Inhibition,=,21.03,%,21.03,1212
CHEMBL569054,CHEMBL1156803,[O-][N+](=O)c1ccc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1,Inhibition,=,30.2,%,30.2,1222
CHEMBL2017701,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(NC(=O)c3ccc(Cl)cc3Cl)C4=C(C2c5ccccc5OCc6ccccc6)C(=O)CC(C)(C)C4,Inhibition,=,-19.7,%,0.0,1253
CHEMBL1797739,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccc5ccccc5c4,Inhibition,=,83.0,%,83.0,1229
CHEMBL1254459,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,Inhibition,=,95.0,%,95.0,1259
CHEMBL2017560,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccccc3)C4=C(C2c5ccc(OCc6ccccc6)cc5)C(=O)CC(C)(C)C4,Inhibition,=,55.2,%,55.2,1253
CHEMBL2017693,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])C4=C(C2c5cccc(OCc6ccccc6)c5)C(=O)CC(C)(C)C4,Inhibition,=,33.2,%,33.2,1253
CHEMBL1797734,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4oc5ccccc5c4,Inhibition,=,30.4,%,30.4,1229
CHEMBL1945137,CHEMBL1944602,Cl.CC(C)c1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,Inhibition,=,52.9,%,52.9,1211
CHEMBL3427765,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3cc4cc(Br)ccc4s3,Inhibition,=,38.0,%,38.0,126
CHEMBL1762051,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(NC(=O)c3ccncc3)C4=C(C2c5cccc(OCc6ccccc6)c5)C(=O)CC(C)(C)C4,Inhibition,=,53.67,%,53.67,1253
CHEMBL3219561,CHEMBL3217484,CCCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(O)ccc5ccccc45)cc1,Inhibition,=,15.6,%,15.6,123
CHEMBL468005,CHEMBL1155918,CC(C)(C)c1ccc(cc1)c2noc(n2)C(=O)NNC(=O)Nc3cccc(c3)[N+](=O)[O-],Inhibition,=,18.0,%,18.0,1268
CHEMBL471730,CHEMBL1795290,Cc1cccc(c1)C(=O)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,19.1,%,19.1,1229
CHEMBL3236703,CHEMBL3232865,CN(c1ccc(F)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,28.0,%,28.0,1236
CHEMBL3290221,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2c4ccccc4,Inhibition,=,33.76,%,33.76,1212
CHEMBL3408831,CHEMBL3407343,CCCCCCCCn1c2CCNCc2c3cc(ccc13)c4cccc(C)c4,Inhibition,=,5.1,%,5.1,1248
CHEMBL259324,CHEMBL1144710,Oc1c(Br)cc(\C=C\2/COC\C(=C/c3cc(Br)c(O)c(Br)c3)\C2=O)cc1Br,Inhibition,=,62.0,%,62.0,1217
CHEMBL1254780,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)Cc1cccnc1)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,10.0,%,10.0,1259
CHEMBL2314709,CHEMBL2311269,COc1cc2c(C(=O)c3ccc(Br)cc3)c(C)oc2c4ccccc14,Inhibition,=,0.17,%,0.17,1227
CHEMBL259008,CHEMBL1144710,Oc1c(Br)cc(\C=C\C(=O)\C=C\c2cc(Br)c(O)c(Br)c2)cc1Br,Inhibition,=,61.0,%,61.0,1217
CHEMBL569961,CHEMBL1156803,CN(C)c1ccc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1,Inhibition,=,20.7,%,20.7,1222
CHEMBL2443312,CHEMBL2440052,CN1[C@H]2N([C@@H](Cc3c2[nH]c4ccccc34)C(=O)N5CCOCC5)C(=O)c6ccccc16,Inhibition,=,4.1,%,4.1,1224
CHEMBL2177356,CHEMBL2176976,Cc1ccc(O)c(\C=C\2/Oc3ccccc3C2=O)c1,Inhibition,=,48.9,%,48.9,1265
CHEMBL1929385,CHEMBL1926570,NCc1cc2ccccc2nc1c3ccccc3O,Inhibition,=,59.0,%,59.0,128
CHEMBL112322,CHEMBL3098037,CN(C)c1ccc(cc1)C(=O)O,Inhibition,=,25.3,%,25.3,1247
CHEMBL511242,CHEMBL1155918,CC(C)(C)c1ccc(cc1)c2noc(CCCC(=O)Nc3cccc(c3)C(F)(F)F)n2,Inhibition,=,17.0,%,17.0,1268
CHEMBL380797,CHEMBL1141869,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,Inhibition,=,44.5,%,44.5,1237
CHEMBL491961,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=O)NC3=O)c4ccccc4,Inhibition,=,15.5,%,15.5,1252
CHEMBL2420988,CHEMBL2417552,CN(C)CC(=O)N[C@@H](CCCCNC(=S)C)C(=O)Nc1ccccc1,Inhibition,=,62.0,%,62.0,127
CHEMBL1254127,CHEMBL1250463,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,Inhibition,=,6.0,%,6.0,1259
CHEMBL397044,CHEMBL1144627,COc1ccc(\C=C\C(=O)NC(C)(C)C(=O)NCCc2c[nH]c3ccccc23)cc1,Inhibition,=,10.3,%,10.3,122
CHEMBL568857,CHEMBL1156803,Clc1ccc2\C(=C/c3ccccn3)\C(=O)Nc2c1Cl,Inhibition,=,22.7,%,22.7,1222
CHEMBL1254035,CHEMBL1250463,CC(=[Se])NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,Inhibition,=,98.0,%,98.0,1259
CHEMBL265502,CHEMBL2016567,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,Inhibition,=,53.9,%,53.9,1253
CHEMBL1945258,CHEMBL1944602,Cl.COc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,Inhibition,=,48.5,%,48.5,1211
CHEMBL3343517,CHEMBL3351796,NC(=O)c1ccc(Nc2cccc3ccccc23)nc1,Inhibition,=,19.0,%,19.0,1251
CHEMBL1797749,CHEMBL3232865,[O-][N+](=O)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)c1,Inhibition,=,33.0,%,33.0,1236
CHEMBL1797918,CHEMBL1795265,O=C1Nc2ccc3ccccc3c2N1,Inhibition,=,10.6,%,10.6,1219
CHEMBL3237011,CHEMBL3232865,CN(c1ccc(cc1)C(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(Cl)cn3,Inhibition,=,11.0,%,11.0,1236
